emotion_class,cleaned_text
Joy,တာ ဝန် တွေ ကို ပျော် ရွှင် စွာ ဟန် ချက် ညီ အောင် လုပ် ဆောင် နေ ခြင်း ၊ အ လုပ် နဲ့ ပျော် ရွှင် မှု ရဲ့ လုပ် ဆောင် ချက် တွေ ကို ဟန် ချက် ညီ အောင် ထိန်း ညှိ နေ ပြီး ၊ ရယ် မော ခြင်း ကို လေ ထဲ သို့ ပစ် မြှောက် နေ တဲ့ ဆပ် ကပ် သ မား တစ် ယောက် ။
Joy,ကြယ် တွေ ဆီ သို့ စိတ် ကူး စိတ် သန်း ရဲ့ ပုံ ပြင် တွေ ကို တီး တိုး ပြော ပြ နေ ခြင်း ၊ စိတ် ကူး စိတ် သန်း ရဲ့ ချည် မျှင် တွေ က နေ ကြယ် စု တန်း တွေ ကို ဖန် တီး နေ တဲ့ ပုံ ပြင် ပြော သူ တစ် ယောက် ။
Joy,မျှော် လင့် ချက် ရှိ တဲ့ မျှော် လင့် ချက် ရဲ့ လှိုင်း လုံး တွေ ကြား ထဲ က နေ လမ်း ကြောင်း တစ် ခု ရေး ဆွဲ နေ ခြင်း ၊ မ စူး စမ်း ရ သေး တဲ့ အိပ် မက် တွေ ရဲ့ ကမ်း ခြေ တွေ ဆီ သို့ ဦး တည် မောင်း နှင် နေ တဲ့ သင်္ ဘော သား တစ် ယောက် ။
Love,က ရု ဏာ တ ရား ရှိ တဲ့ မိုး ၊ စာ နာ မှု ရဲ့ မျက် ရည် တွေ က ညင် သာ စွာ ကျ ဆင်း နေ ပြီး ၊ လူ သား ဆက် ဆံ ရေး တွေ ရဲ့ ဥ ယျာဉ် ထဲ က ကြင် နာ မှု ရဲ့ မျိုး စေ့ တွေ ကို ပြု စု ပျိုး ထောင် ပေး ခြင်း ။
Joy,အောင် မြင် မှု ရဲ့ တောင် ထိပ် တွေ ကို ဂုဏ် ယူ စွာ တက် ရောက် နေ ခြင်း ၊ စိန် ခေါ် မှု တွေ ကို အောင် နိုင် ပြီး အောင် မြင် မှု ရဲ့ အ လံ ကို စိုက် ထူ နေ တဲ့ တောင် တက် သ မား တစ် ယောက် ။
Joy,ဘ ဝ ရဲ့ ပျော် ပွဲ ရွှင် ပွဲ ထဲ က ပျော် ရွှင် စ ရာ စွန့် စား ခန်း တစ် ခု ၊ လား ရ ထား ရယ် မော သံ တွေ နဲ့ သ ကြား လုံး အိပ် မက် တွေ က ပျော် ရွှင် ဖွယ် လေ ထု ထဲ မှာ ဝေ့ ဝဲ နေ ခြင်း ။
Sadness,စိတ် ပျက် အား ငယ် မှု ရဲ့ နက် ရှိုင်း သော တွင်း ထဲ မှာ နစ် မြုပ် နေ ခြင်း ၊ အ ပိုင်း ပိုင်း ကွဲ ကြေ သွား တဲ့ နှ လုံး သား ၊ မျှော် လင့် ချက် မဲ့ ခြင်း ရဲ့ ပဲ့ တင် ထပ် နေ တဲ့ တိတ် ဆိတ် မှု ထဲ မှာ ပျောက် ဆုံး နေ ခြင်း ။
Anger,အ ဆိပ် ရှိ တဲ့ နွယ် ပင် လို အ ရင်း တည် နေ တဲ့ ခါး သီး မှု ၊ စိတ် ဝိ ညာဉ် ကို နာ ကြည်း မှု ရဲ့ ပင့် ကူ အိမ် ထဲ မှာ ရစ် ပတ် နေ ခြင်း ၊ ငြိမ်း ချမ်း မှု ရဲ့ ဥ ယျာဉ် ကို အ ဆိပ် ခတ် နေ ခြင်း ။
Sadness,အ ထီး ကျန် မှု ရဲ့ သဲ ကန် တာ ရ ထဲ မှာ လှည့် လည် သွား လာ နေ ခြင်း ၊ ခြေ လှမ်း တိုင်း က လေး လံ တဲ့ သက် ပြင်း ချ သံ ၊ ချိတ် ဆက် မှု ရဲ့ တံ လျှပ် တွေ က တောက် ပ နေ ပေ မယ့် ဘယ် တော့ မှ အ ကောင် အ ထည် မ ပေါ် ခြင်း ။
Neutral,မ ရှိ တော့ တဲ့ ထိ တွေ့ မှု တစ် ခု အ တွက် တောင့် တ နေ ခြင်း ၊ အ ဝေး က နွေး ထွေး မှု ရဲ့ ပဲ့ တင် သံ တွေ က အ ထီး ကျန် မှု ရဲ့ အေး စက် တဲ့ ပွေ့ ဖက် မှု ထဲ မှာ နှ လုံး သား ကို ခြောက် လှန့် နေ ခြင်း ။
Fear,ည ဘက် မှာ မျက် လုံး တွေ ကျယ် ကျယ် ဖွင့် ထား ခြင်း ၊ ကြောက် စ ရာ ကောင်း တဲ့ အ ရိပ် တွေ က နံ ရံ တွေ ပေါ် မှာ က ခုန် နေ ခြင်း ၊ စိတ် က စိတ် ကူး ယဉ် ထိတ် လန့် မှု တွေ ရဲ့ အ ကျဉ်း သား ။
Fear,မ သေ ချာ မ ရေ ရာ မှု ရဲ့ ကြိုး တန်း ပေါ် က စိုး ရိမ် ကြောင့် ကြ တဲ့ ခြေ လှမ်း တွေ ၊ ပြုတ် ကျ ခြင်း က ရှောင် လွှဲ လို့ မ ရ ပုံ ပေါ် တဲ့ ဟန် ချက် ညီ အောင် ထိန်း ညှိ မှု ၊ စိုး ရိမ် ပူ ပန် မှု က အ မြဲ တမ်း အ ဖော် ။
Fear,ကမ် ဘာ လော က ရဲ့ ဝန် ထုပ် ဝန် ပိုး ကြောင့် လွှမ်း မိုး ခံ နေ ရ ခြင်း ၊ တုန် ယင် နေ တဲ့ ပ ခုံး တွေ နဲ့ အတ် တ လပ်စ် ၊ တာ ဝန် တိုင်း က ပင် ပန်း နွမ်း နယ် မှု ရဲ့ ရှု ခင်း ထဲ က ကျောက် တုံး ကြီး တစ် ခု ။
Anger,မျက် လုံး စိမ်း နဲ့ မိစ် ဆာ ဖြစ် တဲ့ မ နာ လို ဝန် တို မှု ၊ အ ရိပ် တွေ ထဲ မှာ ပုန်း အောင်း နေ ခြင်း ၊ အ ခြား သူ တွေ ရဲ့ အောင် မြင် မှု ရဲ့ နေ ရောင် ခြည် အ ပေါ် မှောင် မိုက် တဲ့ တိမ် တိုက် တစ် ခု ဖုံး လွှမ်း နေ ခြင်း ။
Sadness,သစ် စာ ဖောက် မှု ရဲ့ မုန် တိုင်း ကြောင့် ပျက် စီး ဆုံး ရှုံး ခြင်း ၊ ယုံ ကြည် မှု ရဲ့ အ ပျက် အ စီး တွေ က အ ပိုင်း အ စ တွေ လို ပြန့် ကျဲ နေ ခြင်း ၊ က တိ ပျက် ခြင်း ရဲ့ လေ ပြင်း တွေ ကြောင့် စုတ် ပြဲ နေ တဲ့ နှ လုံး သား ။
Anger,ကီး ဘုတ် ကို တ တောက် တောက် ခေါက် နေ တဲ့ စိတ် ပျက် နေ တဲ့ လက် ချောင်း တွေ ၊ မ ပြည့် မီ တဲ့ မျှော် လင့် ချက် တွေ ရဲ့ မ ဖြေ ရှင်း နိုင် တဲ့ ပ ဟေ ဠိ တစ် ခု ကို ရေး စပ် နေ တဲ့ စိတ် အ နှောင့် အ ယှက် ဖြစ် မှု ရဲ့ သံ စုံ တီး ဝိုင်း ။
Anger,ရွှေ ချ ထား တဲ့ ဆု တံ ဆိပ် ကို စိုက် ကြည့် နေ တဲ့ ငြူ စူ တဲ့ မျက် လုံး တွေ ၊ ထာ ဝ ရ လက် လှမ်း မ မီ ပုံ ပေါ် တဲ့ ပိုင် ဆိုင် မှု တွေ အ တွက် နာ ကျင် ဖွယ် ဆန် ဒ က တွန်း အား ပေး တဲ့ နှ လုံး သား နာ ကျင် မှု ။
Neutral,ပယ် ချ တဲ့ အ ကြည့် တွေ ၊ လျစ် လျူ ရှု မှု နဲ့ တည် ဆောက် ထား တဲ့ ခံ တပ် ၊ နား လည် မှု နဲ့ အ သိ အ မှတ် ပြု မှု ရဲ့ တောင်း ပန် သံ တွေ ကို ထိုး ဖောက် လို့ မ ရ တဲ့ နံ ရံ တွေ ။
Anger,ကွဲ ကြေ သွား တဲ့ အိပ် မက် တွေ က ကြမ်း ပြင် ပေါ် မှာ ဖန် ကွဲ စ တွေ လို ပြန့် ကျဲ နေ ခြင်း ၊ စိတ် ပျက် မှု ရဲ့ လက် တွေ နဲ့ ဖန် တီး ထား တဲ့ စိတ် ပျက် မှု ရဲ့ စပ် ဟပ် ပုံ ။
Sadness,အ ထီး ကျန် မှု ၊ ည ဘက် က တိတ် ဆိတ် တဲ့ အ ဖော် ၊ အ ထီး ကျန် မှု ရဲ့ အ ခန်း ထဲ က တစ် ခု တည်း သော ပဲ့ တင် သံ ၊ နှ လုံး သား ရဲ့ တစ် ကိုယ် တည်း ည သီ ချင်း ။
Fear,အ မှောင် ထဲ က ကြောက် ရွံ့ ဖွယ် တီး တိုး သံ တွေ ၊ စိတ် က မ သိ သေး တဲ့ အ ရာ ရဲ့ တစ် ဆေ ကြောင့် ခြောက် လှန့် ခံ နေ ရ ခြင်း ၊ စိုး ရိမ် ပူ ပန် မှု ရဲ့ တေး သံ စဉ် အ တိုင်း က ခုန် နေ တဲ့ အ ရိပ် တွေ ။
Anger,ခါး သီး မှု ၊ လျှာ ပေါ် မှာ ကျန် ရစ် နေ တဲ့ ခါး သက် တဲ့ အ ရ သာ ၊ စ ကား လုံး တိုင်း က အ ချိန် ကုန် လွန် တာ နဲ့ အ မျှ ကျက် ဖို့ ငြင်း ဆန် နေ တဲ့ ဒဏ် ရာ တွေ ရဲ့ သ တိ ပေး ချက် ။
Fear,မျှော် လင့် ချက် တွေ ရဲ့ ဆူ ညံ ပွက် လော ရိုက် မှု ကြောင့် လွှမ်း မိုး ခံ နေ ရ ခြင်း ၊ ဖိ အား ရဲ့ မုန် တိုင်း ထဲ က နစ် မြုပ် နေ တဲ့ စိတ် ဝိ ညာဉ် ၊ ရေ ပေါ် ပေါ် နေ ဖို့ ရုန်း ကန် နေ ရ ခြင်း ။
Anger,မ နာ လို ဝန် တို မှု ၊ သွေး ကြော တွေ ထဲ ကို စိမ့် ဝင် နေ တဲ့ အ ဆိပ် ၊ နှ လုံး သား ကို အ ဆိပ် ခတ် ပြီး မ ကျေ နပ် မှု တွေ ပေါက် ဖွား ရာ နေ ရာ အ ဖြစ် သို့ ပြောင်း လဲ ခြင်း ။
Sadness,သစ် စာ ဖောက် မှု ဖော် ထုတ် ခြင်း ကြောင့် ပျက် စီး ဆုံး ရှုံး ခြင်း ၊ ယုံ ကြည် မှု က ကြေ လွယ် တဲ့ ဖန် သား လို ကွဲ ကြေ သွား ပြီး ၊ နာ ကျင် မှု ရဲ့ အ ပိုင်း အ စ တွေ ကို ချန် ထား ခဲ့ ခြင်း ။
Anger,ပျက် စီး နေ တဲ့ ချိတ် ဆက် မှု တစ် ခု ကို ပြု ပြင် ဖို့ စိတ် ပျက် ဖွယ် ကြိုး ပမ်း မှု တွေ ၊ နား လည် မှု ရဲ့ ချည် မျှင် တွေ က သဲ မှုန် တွေ လို လက် ချောင်း တွေ ကြား က နေ လျှော ကျ နေ ခြင်း ။
Anger,အောင် မြင် မှု ရဲ့ စင် မြင့် ပေါ် သို့ ပစ် လွှတ် လိုက် တဲ့ ငြူ စူ တဲ့ အ ကြည့် တွေ ၊ မျို ချ လိုက် ရ တဲ့ ခါး သက် တဲ့ ဆေး လုံး ၊ မ ရောက် ရှိ သေး တဲ့ အ မြင့် တွေ ရဲ့ အ မြဲ တမ်း သ တိ ပေး ချက် အ ဖြစ် ကျန် ရစ် နေ တဲ့ အ ရ သာ ။
