emotion_class,cleaned_text
neutral,အ ရာ ရာ အ ဆင် ပြေ တယ်
love,အား လုံး က ရိုး အီ သွား ပြီ
joy,အိမ် မှာ နား ရ လို့ ပျော် တယ်
anger,စိတ် ရှုပ် အောင် လာ မ လုပ် နဲ့
anger,စိတ် တို ရ လွန်း လို့ သွေး တိုး တယ်
anger,လုံး ဝ စိတ် မ ရှည် တော့ ဘူး
anger,အ ခု ချက် ချင်း ထွက် သွား
anger,မင်း ကြောင့် ဖြစ် ရ တာ
love,အ လ ကား ပါ ပဲ
anger,စိတ် ပျက် စ ရာ ကြီး ကွာ
neutral,စိတ် လက် ပေါ့ ပါး စွာ ဖြတ် သန်း နေ တာ
fear,ဆေး ထိုး အပ် မြင် တာ နဲ့ တင် အ သား တွေ တုန် လာ ပြီ
joy,ရင် ထဲ က ပျော် ရွှင် မှု တွေ က မျက် လုံး ထဲ အ ထိ ပေါ် လွင် နေ တယ်
fear,ကြောက် လို့ ပါ
joy,ခက် ခဲ တဲ့ စိန် ခေါ် မှု တွေ ကို ရင် ဆိုင် ကျော် ဖြတ် ပြီး တဲ့ နောက် ရ ရှိ လာ တဲ့ အောင် မြင် မှု က ပို ပြီး ချို မြိန် လှ ပါ တယ်
neutral,လော လော ဆယ် အ ချိန် လေး မှာ ပဲ အာ ရုံ စိုက် နေ တာ
neutral,ည နေ ခင်း က သာ ယာ တယ်
anger,ဘာ လို့ အ မြဲ တမ်း ငါ့ ကို ပဲ လာ လုပ် နေ ကြ တာ လဲ
anger,အ ကုန် လွဲ နေ တာ ပဲ
sadness,နှုတ် ဆိတ် ခြင်း က ပို ပြီး နာ ကျင် ရ တယ်
neutral,လေ ပြေ လေး က တိုက် လို့
anger,စိတ် အာ ရုံ နောက် တယ်
joy,စိတ် ကျေ နပ် တယ်
suprise,ဘု ရား ရေ ... ဒါ အ စစ် အ မှန် ကြီး လား
fear,ရင် ဘတ် ကြီး တုန် လိုက် တာ
neutral,ရင် ထဲ မှာ ရှင်း လင်း တောက် ပ နေ တာ
neutral,အေး ချမ်း လိုက် တာ
fear,အ မြင့် ရောက် ရင် ခေါင်း တွေ မူး ပြီး ကြောက် လာ တာ
neutral,သက် သာ ရာ ရ သွား ပြီ
fear,သ တင်း ဆိုး ကြား ရ မှာ ကြောက် တယ်
fear,ဒီ နေ ရာ ကြီး က တစ် မျိုး ကြီး ပဲ ခြောက် ခြား စ ရာ
neutral,စိတ် ထဲ ရှင်း သွား တာ ပဲ
suprise,ဟာ ... တ ကယ် ကြီး လား !
fear,တိတ် ဆိတ် လွန်း တဲ့ ည က ပို ပြီး ကြောက် ဖို့ ကောင်း တယ်
joy,မ နက် ခင်း ငှက် က လေး တွေ ရဲ့ တေး ဆို သံ ကို ကြား ရ တာ တင် ဘ ဝ ကို ပို ပြီး ချစ် မြတ် နိုး လာ စေ တယ်
joy,အ ဆင် ပြေ ပြေ ပြီး သွား ပြီ
suprise,အ မ လေး ... အံ့ ဩ လွန်း လို့ အော် တောင် အော် မိ တယ်
fear,ရင် ခုန် သံ တွေ မြန် လာ ပြီ
joy,အ နား ရ လို့ ပျော် တယ်
fear,အ ဆိပ် ရှိ တဲ့ သတ် တ ဝါ တွေ မြင် ရင် သွေး ပျက် တယ်
joy,သီ ချင်း အေး အေး လေး နား ထောင် ရင်း လမ်း လျှောက် ရ တာ စိတ် ချမ်း သာ ဖို့ ကောင်း တယ်
fear,နောက် ကျ ကျန် ခဲ့ မှာ ကို ကြောက် တယ်
joy,ချစ် ခြင်း မေတ် တာ တွေ ကြား မှာ ရှင် သန် ရ တာ တ ကယ့် ကို ပျော် စ ရာ
joy,မျှော် လင့် ထား သ လို ဖြစ် လာ ပြီ
neutral,စိတ် အေး ချမ်း မှု အ ပြည့် ရှိ တဲ့ နေ့ တစ် နေ့
joy,ခက် ခဲ တဲ့ အ လုပ် တစ် ခု ကို ကိုယ့် အား ကိုယ် ကိုး ပြီး အောင် အောင် မြင် မြင် ပြီး မြောက် သွား တာ
neutral,ကိုယ့် စိတ် ကိုယ် ပြန် သိ ရ တာ အေး ချမ်း တယ်
joy,စိတ် ချမ်း မြေ့ စ ရာ ပဲ
neutral,စိတ် ကြည် လင် သွား တယ်
neutral,လန်း ဆန်း တဲ့ မ နက် ခင်း
anger,ဘာ အာ ဏာ ရှိ လို့ လဲ
joy,ဝမ်း သာ လိုက် တာ
anger,ကမ် ဘာ ပေါ် မှာ အ မုန်း ဆုံး ပဲ
joy,ငယ် ငယ် က အိပ် မက် ခဲ့ တဲ့ နေ ရာ လေး ကို အ ခု လို ကိုယ် တိုင် ရောက် ရှိ လာ ရ တော့ ရင် ထဲ မှာ အ တိုင်း မ သိ ပျော် မိ တယ်
fear,အော် လိုက် ရ မ လား
suprise,အံ့ ဩ စ ရာ တွေ ချည်း ဆက် တိုက် ဖြစ် နေ လို့ ရင် ခုန် နေ ရ တယ်
fear,ဒီ လူ နဲ့ ဝေး သွား မှာ ကို သေ မ တတ် ကြောက် တာ
joy,ဒီ နေ့ တော့ စိတ် ညစ် စ ရာ အား လုံး ကို မေ့ ထား ပြီး ပျော် ပျော် ရွှင် ရွှင် နေ မယ်
joy,ကြယ် တွေ ကြည့် ရ လို့ ပျော် တယ်
joy,စာ မေး ပွဲ အောင် လို့ ပျော် တယ်
sadness,အ ချိန် တွေ အ နောက် ကို ပြန် ရ ချင် မိ တယ်
neutral,လေ ညင်း လေး က တိုး ဝှေ့ သွား တယ်
fear,အ မှား လုပ် မိ မှာ ကို အ မြဲ ကြောက် တယ်
love,ပျော် ရွှင် ရ မယ့် အ လှည့် က ငါ့ ဆီ ဘယ် တော့ မှ ရောက် မ လာ ဘူး
sadness,ငါ့ ရဲ့ ဖြစ် တည် မှု ကို မုန်း တီး မိ တယ်
joy,စိတ် အေး ချမ်း ချက်
anger,မင်း ဘာ သိ လို့ လဲ
love,အိပ် မ ပျော် တဲ့ ည တွေ အ လီ လီ ကုန် လွန် လို့
joy,အ ပူ အ ပင် ဝေး
love,မိုး ရေ ထဲ မှာ ငို ရ တာ မျက် ရည် မ မြင် ရ လို့ အ ဆင် ပြေ တယ်
suprise,ဝိုး ... လုံး ဝ အ လန်း စား ပဲ
neutral,ကိုယ့် အိမ် ကိုယ် ပြန် ရောက် တဲ့ ခံ စား ချက် က အ ကောင်း ဆုံး ပဲ
suprise,ဘု ရား ရေ ... ဒါ မျိုး လည်း ရှိ နိုင် တာ ပဲ လား
fear,ဆ ရာ ဝန် က ရော ဂါ အ ဖြေ ရှာ မယ့် စက် ကန့် ပိုင်း လေး က အ သက် ရှူ ရပ် မ တတ် ကြောက် စ ရာ ကောင်း လှ ပါ တယ်
fear,ဘာ ကြီး လဲ မ သိ ဘူး
anger,စိတ် ကူး ထဲ တောင် ထည့် မ တွေး ချင် ဘူး
anger,တော် စမ်း
neutral,လေ ကောင်း လေ သန့် ရ တဲ့ နေ ရာ လေး မှာ အ သက် ရှူ ရ တာ ဝ တယ်
fear,အ ရှိန် နဲ့ လန့် သွား တာ
anger,အ မြဲ တမ်း ငါ့ အ လှည့် ကျ မှ
anger,သောက် သုံး မ ကျ ဘူး
love,အား လုံး က ကိုယ့် ကို ထား ခဲ့ ကြ ပြီ
anger,ကိုယ့် ကိုယ် ကိုယ် ဘာ ထင် နေ လဲ
suprise,ဟာ ... ဒါ ကြီး က တော့ အ လန်း ဇ ယား ပဲ
neutral,အိမ် မှာ ပဲ အေး အေး ဆေး ဆေး ချက် ပြုတ် စား ရ တာ ပျော် စ ရာ
,ဟုတ် လို့ လား ... မ ယုံ နိုင် စ ရာ ပဲ !
fear,တောင်း ပန် ပါ တယ်
anger,အောက် တန်း ကျ လိုက် တာ
anger,ဘာ ဖြစ် ချင် နေ တာ လဲ
joy,အ ကြိုက် တွေ့ သွား ပြီ
suprise,မ ထင် မှတ် တဲ့ အ ချိန် မှာ ဗြုန်း ခ နဲ ရောက် လာ တဲ့ ပျော် ရွှင် မှု မျိုး
love,နောက် ကျ သွား ခဲ့ ပြီ
fear,မ သွား ရဲ ဘူး
sadness,နေ သား ကျ ဖို့ ကြိုး စား ရ တာ မော လှ ပြီ
anger,မ လုပ် နိုင် ရင် မ ပြော နဲ့
fear,အိမ် မက် ဆိုး ကြီး
sadness,ငါ အ များ ကြီး ပင် ပန်း နေ ပြီ
love,ဘာ မှ မ ရှိ တော့ ဘူး
neutral,ဒီ နေ့ တော့ ဘာ အ လုပ် မှ မ တွေး ဘဲ နား နား နေ နေ ပဲ
love,မင်း ရဲ့ အေး စက် စက် အ ကြည့် တွေ က ငါ့ ကို သတ် နေ တယ်
neutral,အ တိတ် က အ ကြောင်း တွေ ကို တွေး ပြီး ပူ မ နေ တော့ ဘူး
love,စိတ် တွေ လွင့် ပါး နေ တယ်
sadness,အ နား မှာ ရှိ နေ ပေး မယ့် သူ လို ချင် မိ တယ်
anger,မ မြင် ချင် ဘူး
neutral,စိတ် ထဲ မှာ ဘာ အ ပူ မှ မ ရှိ ဘဲ လွတ် လပ် နေ သ လို ခံ စား ရ တယ်
anger,မင်း ကိစ် စ မ ဟုတ် ဘူး
suprise,ဝါး ... ဒါ က တော့ လုံး ဝ ကို မျှော် လင့် မ ထား တဲ့ အ ကွက် ပဲ
neutral,လန်း လန်း ဆန်း ဆန်း ပဲ
fear,အ ထင် သေး ခံ ရ မှာ ကို ကြောက် တယ်
joy,စိတ် ထဲ မှာ အေး ချမ်း မှု အ ပြည့် နဲ့ ည ဘက် ကောင်း ကောင်း အိပ် စက် ရ မယ်
neutral,ည နေ စောင်း လေ ညင်း တိုက် တဲ့ အ ချိန် မှာ မြစ် ကမ်း နား မှာ လမ်း လျှောက် ရ တာ စိတ် ထဲ က အ ပူ တွေ အား လုံး ကို လွင့် စင် သွား စေ သ လို ပဲ
neutral,စိုး ရိမ် စ ရာ မ ရှိ တော့ ဘူး
suprise,ဟယ် ... မိုက် လိုက် တာ နော်
