text,emotion_class
ဒီနေ့တော့ ကမ္ဘာကြီးတစ်ခုလုံး ငါ့ဘက်မှာ ရှိနေသလိုပဲ,joy
စိတ်ပျက်ဖို့ကောင်းလိုက်တာ,anger
အထီးကျန်မှုက ငါ့ရဲ့ သူငယ်ချင်းဖြစ်လာတယ်,sadness
အဆင်ပြေပါတယ်လို့ ပြောရတာ ပင်ပန်းလှပြီ,love
စိတ်လက်ပေါ့ပါးစွာ အနားယူခြင်း,neutral
ရင်ခုန်ကြည်နူး,joy
ငြင်းပယ်ခံရမှာကို အမြဲ ကြောက်ရွံ့နေမိတယ်,fear
ရိုးရိုးရှင်းရှင်းနဲ့ အေးချမ်းတဲ့ ဘဝကိုပဲ သဘောကျတယ်,neutral
ကြောက်စိတ်က ထိန်းမရဘူး,fear
သက်တောင့်သက်သာနဲ့ ဇိမ်ရှိရှိ,neutral
လူသူကင်းမဲ့တဲ့ လမ်းမကြီးက ကြောက်စရာ,fear
အိပ်မက်တွေက တစစီ ကြေမွလို့,sadness
စိတ်ဒဏ်ရာတွေက အဖတ်တင်ကျန်ခဲ့တယ်,love
အသည်းယားစရာကြီး,fear
ဒီနေ့တော့ စိတ်သွားတိုင်း ကိုယ်ပါပဲ,neutral
လေသံကိုက စိတ်တိုစရာ,anger
ခေါင်းမာလိုက်တာ,anger
ကိုယ့်စိတ်ကို ကိုယ်ပြန်ထိန်းနိုင်တာ အေးချမ်းတယ်,neutral
တော်စမ်း၊ ဘာမှ ထပ်မပြောနဲ့,anger
အလုပ်တွေ အားလုံး ပြီးစီးသွားတဲ့ ပိတ်ရက်မှာ ဘာနှိုးစက်မှ ပေးမထားဘဲ စိတ်ကြိုက် အိပ်ရေးဝဝ အိပ်စက်ရတာ တကယ့် ဇိမ်ပါပဲ,neutral
အမလေး ဗျို့,fear
ဒီမှာ စိတ်တိုနေပြီ,anger
ဒီလမ်းကြီးက ခြောက်ခြားစရာကြီး,fear
ခရီးသွားရလို့ ပျော်တယ်,joy
လစာရလို့ ပျော်တယ်,joy
ဘာဆိုင်လို့လဲ,anger
စိတ်ထဲ ပေါ့ပေါ့ပါးပါးနဲ့,neutral
နေလို့ အရမ်းကောင်း,neutral
တော်တော် စိတ်ပျက်ဖို့ကောင်းတဲ့ နေ့ပဲ,anger
မယုံနိုင်စရာတွေ ဖြစ်ပျက်နေတဲ့ နေ့တစ်နေ့,suprise
ကလေးကလားတွေ,anger
ခေါင်းကို ကိုက်သွားတာပဲ,anger
ရှင်းရှင်းလင်းလင်းပဲ,neutral
ခံစားချက်တွေက သေဆုံးနေသလိုပဲ,love
အိုကေပဲ,joy
တန်ဖိုးမထားတာကို ခံရတဲ့အခါ,sadness
ဘာအနှောင့်အဖွဲ့မှမရှိတဲ့ ကိုယ်ပိုင်အချိန်လေး,neutral
စကားတွေလည်း ဆက်မပြောချင်တော့ဘူး,love
စိတ်အေးလက်အေး စားသောက်ရတာ,neutral
ဝိုး... မိုက်လိုက်တာမှ လွန်ကောပဲ,suprise
ဘာကိုမှ အားမရှိတော့ဘူး,sadness
လူကို လာနောက်နေတာလား,anger
စိတ်ထဲမှာ ဘာအမုန်းမှ မရှိတော့ဘူး,neutral
ဝေးကွာခြင်း,sadness
စိတ်မထိန်းနိုင်တော့ဘူး,anger
စိုပြေလန်း,joy
ဘဝက စုတ်ချက်ကြမ်းလှချည်လား,love
ရင်ထဲမှာ အလုံးကြီး ခံနေသလိုပဲ,love
ပီတိဖြစ်လို့ ပျော်တယ်,joy
လောကကြီးရဲ့ အလှတရားကို ခံစားနေရတယ်,neutral
ဘာမှ မလုပ်ပါနဲ့,fear
ပြုံးပျော်နိုင်ပြီ,joy
အပျော်လွန်နေပြီ,joy
အပျော်ဆုံးပဲ,joy
တစ်ကိုယ်လုံး အေးစက်သွားတာပဲ,fear
စိတ်ဒဏ်ရာ,sadness
ဘာမှ အဓိပ္ပာယ်မရှိတော့တဲ့ ဘဝ,sadness
အမှားအယွင်းတွေချည်းပဲ,anger
သဘာဝအတိုင်း အေးအေးဆေးဆေးပဲ,neutral
ဘာအလုပ်မှလည်း လုပ်ချင်စိတ်မရှိတော့ဘူး,love
ကိုယ့်စိတ်နဲ့ကိုယ် လွတ်လပ်နေတာ အကောင်းဆုံး ခံစားချက်,neutral
ဟာ... တကယ်ကြီးလားလို့၊ မနောက်နဲ့နော်,suprise
တကယ်ကြီး စိတ်ပျက်ဖို့ကောင်းတယ်,anger
ရယ်မောခြင်းတွေ နောက်ကွယ်က တကယ့်အမှန်တရားက ငိုရှိုက်ခြင်း,love
စိတ်ထဲမှာ ဘာအမုန်းတရားမှ မရှိတာ အေးချမ်းလိုက်တာ,neutral
အရာရာကို အကောင်းမြင်ပေးလိုက်တာ ပေါ့ပါးတယ်,neutral
သောင်တင်နေတဲ့ သင်္ဘောပျက်လိုပဲ,sadness
အားလုံး အေးဆေး,neutral
ဘာမှမသိဘဲ ဝင်မပြောနဲ့,anger
အရိပ်ကြီးက ကျောချမ်းစရာ,fear
ဘာမှ မဖြစ်ပါဘူး,neutral
အဆင့်အတန်းမရှိဘူး,anger
တစ်ခါလေးတောင် အေးအေးဆေးဆေးမနေရဘူး,anger
ပြောရတာ ပင်ပန်းတယ်,anger
အချိန်တွေကို နောက်ပြန်လှည့်ချင်မိတယ်,love
အကောင်းဆုံး အချိန်,joy
ဒီနေ့ ဖြတ်သန်းရတဲ့ အချိန်တိုင်းက တန်ဖိုးရှိလွန်းတယ်,joy
ဘာမှ တွေးမနေတော့ဘူး,neutral
ကြောက်လို့ သေတော့မယ်,fear
နည်းနည်းမှ အသိဉာဏ်မရှိဘူး,anger
စိတ်ပျက်စရာ သတ္တဝါ,anger
တစ်ယောက်တည်း တောအုပ်ထဲမှာ လမ်းပျောက်သွားသလိုမျိုး ဘဝမှာ လမ်းပျောက်မှာကို အရမ်းကြောက်တယ်,fear
ဘာကြီးလဲ အဲ့ဒါ,fear
ဘာအပူမှ မရှိ,neutral
လူကြားထဲမှာ ရှိနေပေမဲ့ အရမ်းအထီးကျန်တယ်,love
အိမ်မက်ဆိုးတွေက ခြောက်လှန့်တယ်,fear
တောင်းပန်ပါတယ်၊ ဒါပေမဲ့ နောက်ကျသွားပြီ,love
ခွေးလေးတွေတွေ့လို့ ပျော်တယ်,joy
လုံးဝ ရှော့ခ်ရသွားသလိုပဲ၊ မယုံနိုင်သေးဘူး,suprise
ရင်ထဲမှာ မိုးတွေရွာနေတယ်,sadness
တစ်နေ့တာလုံး အလုပ်တွေ ပြီးမြောက်လို့ အိပ်ရာထဲ လှဲချလိုက်ရတဲ့အချိန်,joy
စကားကို ကောင်းကောင်းပြောလို့မရဘူး,anger
မင်းက ဘာမို့လို့လဲ,anger
အမှောင်ထဲမှာ တစ်ယောက်တည်း,fear
လန်းဆန်းလှပတဲ့ မနက်ခင်း,joy
အခန်းထောင့်လေးထဲမှာ တစ်ယောက်တည်း ငိုနေမိတယ်,love
စိတ်ထဲမှာ ရှင်းလင်းတောက်ပနေတယ်,neutral
သတိရပေမဲ့ ဆက်သွယ်ခွင့် မရှိတော့တဲ့အခါ,love
အမြဲတမ်း ဒီလိုကြီးပဲ,anger
အတ္တသမားတွေ,anger
အေးချမ်းခြင်းရဲ့ အရသာ,neutral
လူယုတ်မာ,anger
အေးချမ်းလို့ ပျော်တယ်,joy
ပျော်လွန်းလို့ ရင်ထဲမှာ လိပ်ပြာလေးတွေ ပျံသန်းနေသလိုမျိုး,joy
ဒီနေ့ ရာသီဥတုလေးက သာသာယာယာနဲ့ နေလို့ကောင်းတယ်,neutral
မျက်ရည်တွေက ထိန်းမရအောင် စီးကျလာတယ်,love
မလုပ်ပါနဲ့,fear
မျက်ရည်တွေ မခြောက်နိုင်တဲ့ ည,sadness
ဘာဖြစ်မလဲဆိုတာ တွေးပြီး ရင်တုန်နေရတယ်,fear
အားလုံး အဆင်ပြေချောမွေ့တယ်,neutral
စိတ်ထဲ ကြည်လို့,joy
ဝေးဝေးသွားစမ်း,anger
ရင်ထဲ လန်းဆန်းသွားတာပဲ,joy
