text,emotion_class
ဓာတ်ပုံအယ်လ်ဘမ်ဟောင်းတစ်ခုကို လှန်လှောကြည့်ရင်း အတိတ်ကိုတမ်းတစိတ် ဝင်လာပါတယ်,Sadness
ယဉ်ကျေးမှု ပွဲတော်တစ်ခုရဲ့ ခမ်းနားထည်ဝါမှုကို တွေ့မြင်ရလို့ စိတ်လှုပ်ရှားမိပါတယ်,Joy
ပြတင်းပေါက်မှန်ပေါ်က မိုးစက်တွေရဲ့ စည်းချက်ထဲမှာ တည်ငြိမ်အေးချမ်းမှုကို ရှာဖွေတွေ့ရှိပါတယ်,Joy
ကိုယ်ပိုင်စိန်ခေါ်မှုတစ်ခုအတွင်း ရရှိခဲ့တဲ့ အားပေးကူညီမှုတွေကြောင့် လွှမ်းမိုးခံစားရပါတယ်,Fear
အရမ်းစောင့်မျှော်နေတဲ့ အားလပ်ရက်အတွက် နောက်ပြန်ရေတွက်မှု စတင်ချိန်မှာ စိတ်လှုပ်ရှားမှုတွေ တိုးပွားလာပါတယ်,Joy
ဘဝခရီးစဉ်ကို ပြန်လည်သုံးသပ်ရင်း၊ သင်ယူခဲ့ရတဲ့ သင်ခန်းစာတွေအတွက် ကျေးဇူးတင်မိပါတယ်,Love
ချစ်ခင်ရတဲ့ သူငယ်ချင်းတစ်ယောက်ကို နှုတ်ဆက်ခွဲခွာချိန်မှာ ချိုမြိန်ခါးသက်တဲ့ စိတ်ခံစားမှုတွေ ဖြစ်ပေါ်လာပါတယ်,Neutral
လျှို့ဝှက်ဆန်းကြယ်တဲ့ ရှေးဟောင်းအပျက်အစီးတစ်ခုကို စူးစမ်းရှာဖွေရင်း စူးစမ်းလိုစိတ် ဖြစ်ပေါ်လာပါတယ်,Surprise
လက်မှုပညာနဲ့ ဖန်တီးထားတဲ့ လက်ရာမြောက် ပန်းချီကားတစ်ချပ်ရဲ့ ရှုပ်ထွေးတဲ့ အသေးစိတ်အချက်အလက်တွေကို လေးစားမိပါတယ်,Love
ဆောင်းရာသီ ညနေခင်းတစ်ခုမှာ နွေးထွေးတဲ့ မီးဖိုရဲ့ နွေးထွေးမှုကြောင့် အလွန်ပျော်ရွှင်မိပါတယ်,Joy
တောက်ပတဲ့ နေဝင်ချိန်ရဲ့ အရောင်အသွေးတွေကို ကြည့်ရှုရင်း စိတ်ကူးစိတ်သန်း ဖြစ်ပေါ်လာပါတယ်,Surprise
အားအင်ပြည့်ဝစေတဲ့ လေ့ကျင့်ခန်းတစ်ခုပြီးနောက် ကျန်းမာရေးပန်းတိုင်တွေကို အောင်မြင်ဖို့ စိတ်အားထက်သန်လာပါတယ်,Neutral
မနက်ခင်း ကော်ဖီတစ်ခွက်ထဲမှာ တွေ့ရှိရတဲ့ ရိုးရှင်းတဲ့ ပျော်ရွှင်မှုလေးတွေအတွက် ကျေးဇူးတင်ခြင်း,Love
စိန်ခေါ်မှုရှိတဲ့ တောင်တက်လမ်းတစ်ခုကို အောင်နိုင်ပြီးနောက် စွမ်းဆောင်နိုင်မှု ခံစားရပါတယ်,Joy
ကစားချိန်အတွင်း ဆော့ကစားနေတဲ့ ကြောင်ပေါက်လေးတွေရဲ့ ချစ်စဖွယ် အပြုအမူလေးတွေကြောင့် ပျော်ရွှင်မိပါတယ်,Joy
ကြယ်တွေစုံတဲ့ ညကောင်းကင်အောက်မှာ ဘဝရဲ့ လျှို့ဝှက်ဆန်းကြယ်မှုတွေကို စဉ်းစားတွေးတောနေပါတယ်,Neutral
နှစ်ပေါင်းများစွာ ကွဲကွာပြီးနောက် ကာလကြာရှည် ပျောက်ဆုံးနေတဲ့ သူငယ်ချင်းတွေနဲ့ ပျော်ရွှင်စွာ ပြန်လည်ဆုံစည်းခြင်း,Joy
အံ့အားသင့်ဖွယ် အခမ်းအနားတစ်ခုအတွက် ပြင်ဆင်နေချိန်မှာ စိတ်လှုပ်ရှားမှုတွေ တိုးပွားလာပါတယ်,Joy
ကိုယ်တိုင်လုပ် ပရောဂျက်တစ်ခုကို အောင်မြင်စွာ ပြီးမြောက်ခြင်းကနေ ရရှိတဲ့ ကျေနပ်မှု,Joy
လိုအပ်နေတဲ့အချိန်တွေမှာ အားပေးကူညီတဲ့ လူမှုအသိုင်းအဝိုင်းအတွက် ကောင်းချီးခံစားရပါတယ်,Love
အပြည့်အဝ ပွင့်လန်းနေတဲ့ တည်ငြိမ်အေးချမ်းတဲ့ ဥယျာဉ်တစ်ခုရဲ့ တည်ငြိမ်အေးချမ်းမှုကြောင့် စွဲလန်းမိပါတယ်,Joy
ထူးခြားဆန်းပြားတဲ့ ခရီးစဉ်တစ်ခုမှာ လာမယ့် စွန့်စားခန်းတစ်ခုအတွက် မျှော်လင့်ချက်,Joy
ဘဝအတွေ့အကြုံတွေကနေတစ်ဆင့် ရရှိခဲ့တဲ့ ကိုယ်ပိုင်တိုးတက်မှုကို ပြန်လည်သုံးသပ်နေပါတယ်,Neutral
ငယ်ဘဝ အကြိုက်ဆုံးတွေကို ပြန်လည်လည်ပတ်ချိန်မှာ အတိတ်ကိုတမ်းတတဲ့ အမှတ်တရတွေ ပြည့်လျှံလာပါတယ်,Sadness
ခရီးသွားစဉ်အတွင်း ကြုံတွေ့ခဲ့ရတဲ့ တက်ကြွတဲ့ ယဉ်ကျေးမှုအတွက် တန်ဖိုးထားလေးစားမှု,Love
လူရှေ့စကားပြော ကြောက်ရွံ့မှုကို ကျော်လွှားပြီးနောက် ယုံကြည်မှု မြင့်တက်လာပါတယ်,Neutral
ရယ်မောသံတွေနဲ့ ပြည့်နေတဲ့ မိသားစုစုဝေးပွဲတစ်ခုရဲ့ အလယ်မှာ ကျေနပ်မှု,Joy
ကျွမ်းကျင်မှုအသစ်တွေ သင်ယူပြီး ဗဟုသုတ တိုးပွားဖို့ စိတ်အားထက်သန်မှု,Joy
မြို့ထဲက လျှို့ဝှက်နေရာလေးတစ်ခုကို ရှာဖွေတွေ့ရှိရလို့ အံ့သြဝမ်းသာမှု,Surprise
စိန်ခေါ်မှုရှိတဲ့ လေ့ကျင့်ခန်းတစ်ခု ပြီးမြောက်ပြီးနောက် အောင်မြင်မှု ခံစားချက်,Joy
မိုးရွာပြီးနောက် သက်တံနှစ်ထပ်ရဲ့ အလှတရားကို အံ့သြတကြီး ငေးမောခြင်း,Surprise
စိန်ခေါ်မှုတွေကြားထဲက တောက်ပတဲ့ အနာဂတ်အတွက် အကောင်းမြင်စိတ်,Joy
အသက်မွေးဝမ်းကျောင်း တိုးတက်မှုမှာ ကိုယ်ပိုင်မှတ်တိုင်တစ်ခုကို အောင်မြင်မှုအတွက် ဂုဏ်ယူခြင်း,Joy
နေသာတဲ့နေ့တစ်နေ့မှာ ဥယျာဉ်ထဲက ပန်းတွေလို ပျော်ရွှင်မှု ပွင့်လန်းလာပါတယ်,Joy
ချစ်စရာကောင်းတဲ့ စာအုပ်ဆိုင်လေးတစ်ခုမှာ ရှားပါးစာအုပ်တစ်အုပ် ရှာဖွေတွေ့ရှိခြင်းအပေါ် ရွှင်လန်းတက်ကြွမှု,Joy
ရှေးဟောင်းသုတေသန နေရာတစ်ခုရဲ့ လျှို့ဝှက်ဆန်းကြယ်မှုတွေကြောင့် စူးစမ်းလိုစိတ် ဖြစ်ပေါ်လာပါတယ်,Surprise
လသာညမှာ ပိုးစုန်းကြူးတွေရဲ့ စကြဝဠာအကကြောင့် စွဲလန်းမိပါတယ်,Surprise
Abstract အနုပညာပြပွဲတစ်ခုက အရောင်အသွေးတွေရဲ့ သံစုံတီးဝိုင်းကြောင့် စိတ်ဝင်စားမိပါတယ်,Surprise
ကလေးတွေရဲ့ ကစားပွဲနေ့အတွင်း ရယ်သံလွင်လွင်နဲ့ ပျော်ရွှင်မှုတွေ လေထဲမှာ ပဲ့တင်ထပ်နေပါတယ်,Joy
ကန်နဘေးမှာ သတိပဋ္ဌာန် ကျင့်ကြံနေချိန်မှာ တည်ငြိမ်အေးချမ်းမှုက လွှမ်းခြုံထားပါတယ်,Neutral
ကျယ်ပြန့်တဲ့ ကောင်းကင်ယံမှာ မြင့်မားစွာ ပျံဝဲနေတဲ့ စွန်လို အိပ်မက်တွေကို လိုက်ဖမ်းနေပါတယ်,Neutral
